,id,date,rawContent,cleaned_content
76,177,2022-01-02 23:44:19+00:00,Oh. Ohhhh 😭😭😭😭😭 https://t.co/MQTqfw5Eng,oh ohhhh
77,178,2022-01-02 23:43:43+00:00,pano ba ulit tong online class nato? 😵‍💫,pano ba ulit tong online class nato
78,179,2022-01-02 23:43:40+00:00,KINAGAT AKO NG PUSA KO SA MUKHA POTA 😡,kinagat ako ng pusa ko sa mukha pota
79,180,2022-01-02 23:43:37+00:00,📍Makati,makati
80,181,2022-01-02 23:43:22+00:00,Cge 1 week rin ako di papasok hahahah,cge 1 week rin ako di papasok hahahah
81,182,2022-01-02 23:43:03+00:00,@whatsupnaya HAHAHAHAHAHHA ay hindi dini-deny 🥰,hahahahahahha ay hindi dini deny
82,183,2022-01-02 23:42:52+00:00,https://t.co/zH66Egm6r8,
83,184,2022-01-02 23:42:39+00:00,rurupok na naman ba sa 2022? Abangan...,rurupok na naman ba sa 2022 abangan
84,185,2022-01-02 23:42:39+00:00,Motivation please 🥺 https://t.co/wZXgqn3y5E,motivation please
85,186,2022-01-02 23:42:22+00:00,Back to the daily grind 💸,back to the daily grind
86,187,2022-01-02 23:42:11+00:00,@tonee231 Welcome to the outside world Mama,welcome to the outside world mama
87,188,2022-01-02 23:41:59+00:00,@YourHotGuy2 @masebud2 @twentyfifthshin @ianv2000 @MyleneRegodon @KrisAquinoWORLD BBM projects and bills passed https://t.co/1bV41uTu2q,bbm projects and bills passed
88,189,2022-01-02 23:41:58+00:00,@PAUlovesMOM Good morning 🌄☕,good morning
89,190,2022-01-02 23:41:29+00:00,Starting 2022's first day of work right. Pasok tayo ng maaga. ❤,starting 2022s first day of work right pasok tayo ng maaga
90,191,2022-01-02 23:41:28+00:00,"@gemkristel Get lots of rest tapos water gemgem. Also, water tapos kamilosan. ❤️",get lots of rest tapos water gemgem also water tapos kamilosan
91,192,2022-01-02 23:41:13+00:00,@YourHotGuy2 @masebud2 @twentyfifthshin @ianv2000 @MyleneRegodon @KrisAquinoWORLD BBM projects and bills passed https://t.co/d7XqzBJsri,bbm projects and bills passed
92,193,2022-01-02 23:41:13+00:00,ano gagawin ko dito? 😬,ano gagawin ko dito
93,194,2022-01-02 23:41:07+00:00,@itsmecamx Good morning 🌄☕,good morning
94,195,2022-01-02 23:40:48+00:00,"Controlling COVID is a two-way street. People were allowed to move because data showed that cases went down. The people, on the other hand are to practice basic health protocols pero kung tingnan natin sino ba ang behaving as if there's no COVID? Take the case of Divisoria....",controlling covid is a two way street people were allowed to move because data showed that cases went down the people on the other hand are to practice basic health protocols pero kung tingnan natin sino ba ang behaving as if theres no covid take the case of divisoria
95,196,2022-01-02 23:40:39+00:00,@YourHotGuy2 @masebud2 @twentyfifthshin @ianv2000 @MyleneRegodon @KrisAquinoWORLD BBM projects and bills passed https://t.co/F8o8Z1piDM,bbm projects and bills passed
96,197,2022-01-02 23:40:28+00:00,Wag naman sanang tumuloy 🙁🤞🏻,wag naman sanang tumuloy
97,198,2022-01-02 23:40:24+00:00,Me waking up to all these alarms and it’s almost 8 AM: https://t.co/i0kDcfymsu,me waking up to all these alarms and its almost 8 am
98,199,2022-01-02 23:39:50+00:00,unang pasok ng taon. hindi ako late HAHAHAHAHA,unang pasok ng taon hindi ako late hahahahaha
99,200,2022-01-02 23:39:33+00:00,Sweatpants designed by Joon and this specific color. Yeah.😵‍💫 https://t.co/1KHQxFZqvq https://t.co/nqKt3kX75c,sweatpants designed by joon and this specific color yeah
0,201,2022-01-03 23:59:58+00:00,"Them: may sipon at ubo naba ang lahat?
Me: not sure about them but I do po 🤧",them may sipon at ubo naba ang lahat me not sure about them but i do po
1,202,2022-01-03 23:59:43+00:00,Sinong tanga mag hahanap sa kalagitnaan ng gabi tas walang flashlight?,sinong tanga mag hahanap sa kalagitnaan ng gabi tas walang flashlight
2,203,2022-01-03 23:59:38+00:00,Sana pag may additional work load may dagdag sahod din! 🥴,sana pag may additional work load may dagdag sahod din
3,204,2022-01-03 23:59:36+00:00,"Health is wealth.
Your personal immunity is your responsibility.
Kahapon nagpunta ako sa pharmacy para ibili ung friend ko ng mga needs niyang gamot, isinabay ko na kasi ibibili ko naman si Pogi ng paracetamol, agapan ko lang kasi baka lagnatin,
#FernDTheMiraclePill #powertrio https://t.co/MreY3d6G3F",health is wealth your personal immunity is your responsibility kahapon nagpunta ako sa pharmacy para ibili ung friend ko ng mga needs niyang gamot isinabay ko na kasi ibibili ko naman si pogi ng paracetamol agapan ko lang kasi baka lagnatin
4,205,2022-01-03 23:59:31+00:00,@JmsEvndr Anyare huhuhu,anyare huhuhu
5,206,2022-01-03 23:59:24+00:00,@pompomiee Hala. Pagaling kayooooooooo!!,hala pagaling kayooooooooo
6,207,2022-01-03 23:58:55+00:00,Very xyz ang datingan hahahahaha,very xyz ang datingan hahahahaha
7,208,2022-01-03 23:58:46+00:00,Dahil ako ang ginawang main POC yare sakin si jollibee sa office HAHAHAHA,dahil ako ang ginawang main poc yare sakin si jollibee sa office hahahaha
8,209,2022-01-03 23:58:14+00:00,@iaamAJ_ Crush ko yun. Haha,crush ko yun haha
9,210,2022-01-03 23:58:11+00:00,"@deniseannedc @elladelpilar Happy new year, Denise!! At sa dalawang chikitings 🥳😍",happy new year denise at sa dalawang chikitings
10,211,2022-01-03 23:57:28+00:00,"@timothyliim If you need help, I am more than willing to volunteer. LOL 😬",if you need help i am more than willing to volunteer lol
11,212,2022-01-03 23:57:26+00:00,Sana malaban padin ni TL na wag ako malipat ng team🥺,sana malaban padin ni tl na wag ako malipat ng team
12,213,2022-01-03 23:57:22+00:00,blue ternate will always remind me of my Lola. 😔❤️,blue ternate will always remind me of my lola
13,214,2022-01-03 23:56:43+00:00,@dlschofs Bute hindi hassle commute brods?,bute hindi hassle commute brods
14,215,2022-01-03 23:56:29+00:00,Na deliver ko ng maayos hehe,na deliver ko ng maayos hehe
15,216,2022-01-03 23:56:15+00:00,Yung coaching namin kanina baliktad e HAHAHAHAA TL ko yung na coached ko AHAHHAHAHA,yung coaching namin kanina baliktad e hahahahaa tl ko yung na coached ko ahahhahaha
16,217,2022-01-03 23:56:11+00:00,Out of stock na biogesic dito umay,out of stock na biogesic dito umay
17,218,2022-01-03 23:56:07+00:00,Super T🤣🤣🤣🤣 https://t.co/ghyZcgrK2H,super t
18,219,2022-01-03 23:56:04+00:00,Ew cringe,ew cringe
19,220,2022-01-03 23:55:57+00:00,@dlschofs Aga naman hahaha,aga naman hahaha
20,221,2022-01-03 23:55:55+00:00,Thank you Lord for another day 🙏,thank you lord for another day
21,222,2022-01-03 23:55:46+00:00,@lavariasjennn Gago. Positive ka??,gago positive ka
22,223,2022-01-03 23:55:31+00:00,@junviadnes Ganda ng phone,ganda ng phone
23,224,2022-01-03 23:55:12+00:00,😩 https://t.co/SzcNrfAJi7,
24,225,2022-01-03 23:54:50+00:00,Heto na naman tayo... 😴 https://t.co/M7vapOWhCZ,heto na naman tayo
25,226,2022-01-03 23:54:47+00:00,@joefranc Ingat!,ingat
26,227,2022-01-03 23:54:38+00:00,Yung solid na team niyo tapos bigla akong tinapon sa mid shift ng manager 😡,yung solid na team niyo tapos bigla akong tinapon sa mid shift ng manager
27,228,2022-01-03 23:54:31+00:00,8am class huhu ansakit ng ulo ko ayoko magturo,8am class huhu ansakit ng ulo ko ayoko magturo
28,229,2022-01-03 23:54:25+00:00,Parang gago amputa,parang gago amputa
29,230,2022-01-03 23:54:24+00:00,Sakit ng ulo kooooo 🥺😢,sakit ng ulo kooooo
30,231,2022-01-03 23:54:01+00:00,@Cholo0022 😍😍😘😋😋😋,
31,232,2022-01-03 23:53:50+00:00,Happen*,happen
32,233,2022-01-03 23:53:34+00:00,MAKE TEEN-KISS HAPOEN IN THE FUTURE PLS 😭😭😭😭😭😭. THEY DESERVED COLLAB !!! https://t.co/PInDtkYvEv,make teen kiss hapoen in the future pls they deserved collab
33,234,2022-01-03 23:53:24+00:00,@Miguel8942 Ggggg haha,ggggg haha
34,235,2022-01-03 23:53:02+00:00,"This 2022

Don't rush, make it step by step🤗",this 2022 dont rush make it step by step
35,236,2022-01-03 23:52:38+00:00,"Oler, sumabay pa battery ng kotse huehue",oler sumabay pa battery ng kotse huehue
36,237,2022-01-03 23:52:31+00:00,"Day 4, inuubo at sinisipon na. 😷",day 4 inuubo at sinisipon na
37,238,2022-01-03 23:52:29+00:00,hello good morning! Waking up to this view of the great wall of andrews hall 🤩 https://t.co/yZX3mawGz8,hello good morning waking up to this view of the great wall of andrews hall
38,239,2022-01-03 23:52:18+00:00,"Wala na yung dating kilig, pagmamahalan, at lambing sa isat isa.",wala na yung dating kilig pagmamahalan at lambing sa isat isa
39,240,2022-01-03 23:52:13+00:00,@jpar_francisco Sige nga daw. Baka kulang lang ako sa tite papii,sige nga daw baka kulang lang ako sa tite papii
40,241,2022-01-03 23:52:07+00:00,pag ako nagkaroon na naman ng quarantine birthday tangina mo gwyneth chua hahahahahhaa,pag ako nagkaroon na naman ng quarantine birthday tangina mo gwyneth chua hahahahahhaa
41,242,2022-01-03 23:51:57+00:00,Distance yourself from things that keep bringing you down &amp; let God lift you up!!,distance yourself from things that keep bringing you down and let god lift you up
42,243,2022-01-03 23:51:55+00:00,https://t.co/D6INQ7fmDV,
43,244,2022-01-03 23:51:40+00:00,@SeanTat2s @Cryptoon_Goonz Yes let’s go! #LFG #gm from Manila 🇵🇭🚀,yes lets go from manila
44,245,2022-01-03 23:51:37+00:00,@KrishaLingad Sanaol may laptop,sanaol may laptop
45,246,2022-01-03 23:51:32+00:00,ngayon lang ulit ako nakabyahe ng umaga hahaha,ngayon lang ulit ako nakabyahe ng umaga hahaha
46,247,2022-01-03 23:51:24+00:00,Night on 🌍. https://t.co/C9YIphPgyr,night on
47,248,2022-01-03 23:51:22+00:00,Lakas maka Miss Universe vibes nung I Like Me Better HAHAHAHA,lakas maka miss universe vibes nung i like me better hahahaha
48,249,2022-01-03 23:51:11+00:00,"I thought I’ll never be sad again listening to august. But surprise, hindi ‘no! HAHAHA!",i thought ill never be sad again listening to august but surprise hindi no hahaha
49,250,2022-01-03 23:51:09+00:00,Ugly crying because of Harry Potter 20th Anniversary: Return to Hogwarts,ugly crying because of harry potter 20th anniversary return to hogwarts
50,251,2022-01-03 23:50:57+00:00,"lahat ng mga pamalit sa mga biogesic, neozep, solmux at iba pa ubos na. Kahit Yung mga di sila familiar na gamot binibili talaga nila 🥲",lahat ng mga pamalit sa mga biogesic neozep solmux at iba pa ubos na kahit yung mga di sila familiar na gamot binibili talaga nila
51,252,2022-01-03 23:50:53+00:00,"Embracing 2022 with a new whole set of goods. 👻 @ Bulakan, Bulacan https://t.co/WXGmy33pTo",embracing 2022 with a new whole set of goods bulakan bulacan
52,253,2022-01-03 23:50:50+00:00,Fine weather.🌲 https://t.co/R5sD572zOV,fine weather
53,254,2022-01-03 23:50:27+00:00,@RanielVon Nasakto lang par at gelut hahahahaha,nasakto lang par at gelut hahahahaha
54,255,2022-01-03 23:50:08+00:00,Awwwww! #goodmorning #cummulus @ Metro Manila Hills Communities https://t.co/n8n0fGYKhl,awwwww metro manila hills communities
55,256,2022-01-03 23:50:05+00:00,Baguio.🌌 https://t.co/s7MXd2YKsj,baguio
56,257,2022-01-03 23:49:37+00:00,Goodmorningg!🥰,goodmorningg
57,258,2022-01-03 23:49:17+00:00,Langyaaa boy nanaman ako ayoko sabing pwe pwesto rito at wala naman akong ginagawa kundi matulog,langyaaa boy nanaman ako ayoko sabing pwe pwesto rito at wala naman akong ginagawa kundi matulog
58,259,2022-01-03 23:48:59+00:00,@RafranzDavis Love Reese's! https://t.co/hp74zI7V1H,love reeses
59,260,2022-01-03 23:48:19+00:00,Buong gabing nagchill and muscle pain 💔,buong gabing nagchill and muscle pain
60,261,2022-01-03 23:48:13+00:00,"ang hindi mag-peace, panget https://t.co/vRdIKafw10",ang hindi mag peace panget
61,262,2022-01-03 23:47:55+00:00,"#bibleverseoftheday @ Marilao, Bulacan https://t.co/kXILwZV1mM",marilao bulacan
62,263,2022-01-03 23:47:30+00:00,Can’t wait! What time on the 6th? https://t.co/KLG7FCaD5i,cant wait what time on the 6th
63,264,2022-01-03 23:47:24+00:00,Care to join? https://t.co/UEkH01Dxlw,care to join
64,265,2022-01-03 23:47:14+00:00,@iaamAJ_ Saan to?,saan to
65,266,2022-01-03 23:46:46+00:00,@jaijaaaaaaiii Murag adto jod padung ante,murag adto jod padung ante
66,267,2022-01-03 23:46:36+00:00,Another Gwyneth 🙄 https://t.co/GonpzE24vy,another gwyneth
67,268,2022-01-03 23:46:30+00:00,"@RafranzDavis @blueandgrey6 My jeans are afraid when the time comes I need to wear them, all pants in general actually 😂😂",my jeans are afraid when the time comes i need to wear them all pants in general actually
68,269,2022-01-03 23:46:27+00:00,"Hindi na tataas COVID cases sa Pinas,cutie! ✨✨✨",hindi na tataas covid cases sa pinascutie
69,270,2022-01-03 23:46:22+00:00,@jpar_francisco Apaka mo!! Umagang umagaa,apaka mo umagang umagaa
70,271,2022-01-03 23:46:07+00:00,💖 https://t.co/AbHPWCkXdS,
71,272,2022-01-03 23:45:48+00:00,"May inorder ako online, gift for @eyronautics  . bka ihampas nya sken pag ka received nya hahaha",may inorder ako online gift for bka ihampas nya sken pag ka received nya hahaha
72,273,2022-01-03 23:45:41+00:00,@_clrncgnzls ah talaga ba putanginamo😤,ah talaga ba putanginamo
73,274,2022-01-03 23:45:40+00:00,magandang umagaaa https://t.co/ue6upW11nH,magandang umagaaa
74,275,2022-01-03 23:45:39+00:00,@horeeeyyy dasurv ang sipon HAHAHAHA,dasurv ang sipon hahahaha
75,276,2022-01-03 23:45:35+00:00,LSS sa Wadada HAHAHAH,lss sa wadada hahahah
76,277,2022-01-03 23:45:27+00:00,@httpnathann Naputukan ako ng masamang hangin nung nu yir bheb,naputukan ako ng masamang hangin nung nu yir bheb
77,278,2022-01-03 23:45:19+00:00,"miss ko na agad ang marinduque, lalo na sina papa :(((",miss ko na agad ang marinduque lalo na sina papa
78,279,2022-01-03 23:45:05+00:00,Good morning po! Taena sama pa rin ng pakiramdam ko buset,good morning po taena sama pa rin ng pakiramdam ko buset
79,280,2022-01-03 23:45:04+00:00,"People's Tonight, December 29 https://t.co/9mXexT2vfM",peoples tonight december 29
80,281,2022-01-03 23:44:14+00:00,"Our last issue for 2021
People's Tonight, December 29 https://t.co/hPZbjA2XsB",our last issue for 2021 peoples tonight december 29
81,282,2022-01-03 23:44:14+00:00,Day 3!!! tangina mo pa rin gwyneth chua hahahahaha,day 3 tangina mo pa rin gwyneth chua hahahahaha
82,283,2022-01-03 23:44:14+00:00,"""What the New Year brings to you will depend a great deal on what you bring to the New Year.""",what the new year brings to you will depend a great deal on what you bring to the new year
83,284,2022-01-03 23:43:58+00:00,miss ko ng gumala ng may jowa. 👉👈🥺,miss ko ng gumala ng may jowa
84,285,2022-01-03 23:43:56+00:00,@joshpkohler Sky's on fire! 🔥,skys on fire
85,286,2022-01-03 23:43:53+00:00,"Entry #4. Quality Beyond Expectations. #secondday #workfromhome #workmode #day2 @ Avocado Street Camarin, Caloocan City https://t.co/6BRvHhwv9v",entry quality beyond expectations avocado street camarin caloocan city
86,287,2022-01-03 23:43:40+00:00,Balibad sa ko sa antigen kay basin unyag mag positive nyati na gyud.,balibad sa ko sa antigen kay basin unyag mag positive nyati na gyud
87,288,2022-01-03 23:43:30+00:00,@vincebo911 Pagaling kayooo,pagaling kayooo
88,289,2022-01-03 23:43:04+00:00,@itsyoboi_primo binigay mo nalang dapat sakin,binigay mo nalang dapat sakin
89,290,2022-01-03 23:42:57+00:00,"Appreciate efforts, big or small ✨",appreciate efforts big or small
90,291,2022-01-03 23:42:28+00:00,May trangkaso na ba lahat? Ingat ingaaat,may trangkaso na ba lahat ingat ingaaat
91,292,2022-01-03 23:41:33+00:00,@jellenjellen Thank you! 😊,thank you
92,293,2022-01-03 23:41:28+00:00,@Myyett Sipon ahhahaha nagtrending kasi biogesic kahapon.. so hindi ako nagiisa na sumama oakiramdam ahhahaha,sipon ahhahaha nagtrending kasi biogesic kahapon so hindi ako nagiisa na sumama oakiramdam ahhahaha
93,294,2022-01-03 23:41:26+00:00,@_seanlastimosa dapat,dapat
94,295,2022-01-03 23:41:07+00:00,@joshpkohler Thailand's welcoming you warmly. 🙌,thailands welcoming you warmly
95,296,2022-01-03 23:41:00+00:00,@aliyanalei Miss Ü too bhie. Happy naman di nga lang sa lahat ng aspeto HAHAHAHHA charot mwa,miss ü too bhie happy naman di nga lang sa lahat ng aspeto hahahahha charot mwa
96,297,2022-01-03 23:40:20+00:00,"gusto ko ng gumaling ng tuluyan hayuff!! St. Rafaela, St. Estes and St. Floryn heal me🙏🏽",gusto ko ng gumaling ng tuluyan hayuff st rafaela st estes and st floryn heal me
97,298,2022-01-03 23:40:07+00:00,Thank you dearest @asapofficial family!! Special shoutout to Team Studio!! Salute 🙌🏽🙏🏽💪🏽🤗 @ ABS-CBN Broadcasting Center https://t.co/m9wwxW4Pnk,thank you dearest family special shoutout to team studio salute abs cbn broadcasting center
98,299,2022-01-03 23:39:56+00:00,@Migsy1978 Uu nga eh sana ndi toh covid.. Sana usual lang na flu toh .. Thank you pooo.. Miss youu 🤒🤒🤒,uu nga eh sana ndi toh covid sana usual lang na flu toh thank you pooo miss youu
99,300,2022-01-03 23:39:47+00:00,Pasok na naman 🥴,pasok na naman
0,301,2022-01-04 23:59:52+00:00,"Hello, goodmorning",hello goodmorning
1,302,2022-01-04 23:59:51+00:00,https://t.co/7jrWvButZt,
2,303,2022-01-04 23:59:51+00:00,sumikip na lahat ulit ng mga damit ko 😒☹️😂😂,sumikip na lahat ulit ng mga damit ko
3,304,2022-01-04 23:59:50+00:00,"HAPPY 1ST MOTMOT 
~Elite Humans🔥

— Solid na Solid salamat sa Inyo.🤍🤍 https://t.co/OAhdNiyPhv",happy 1st motmot elite humans solid na solid salamat sa inyo
4,305,2022-01-04 23:59:47+00:00,"@jegocalderone Get well soon 🙏🏽🙏🏽🙏🏽

Laban lang!",get well soon laban lang
